upstox_ikey
BSE_EQ|IN1920200616
BSE_EQ|IN1920200624
BSE_EQ|IN1920200640
BSE_EQ|IN1920200657
BSE_EQ|IN1920200665
BSE_EQ|IN1920200673
BSE_EQ|IN1920200707
BSE_EQ|IN1920210029
BSE_EQ|IN1920210045
BSE_EQ|IN1920210060
BSE_EQ|IN1920210086
BSE_EQ|IN1920210102
BSE_EQ|IN1920210144
BSE_EQ|IN1920210169
BSE_EQ|IN1920210185
BSE_EQ|IN1920210201
BSE_EQ|IN1920210227
BSE_EQ|IN1920210235
BSE_EQ|IN1920210268
BSE_EQ|IN1920210276
BSE_EQ|IN1920210284
BSE_EQ|IN1920210292
BSE_EQ|IN1920210300
BSE_EQ|IN1920210334
BSE_EQ|IN1920210342
BSE_EQ|IN1920210359
BSE_EQ|IN1920210367
BSE_EQ|IN1920210383
BSE_EQ|IN1920220028
BSE_EQ|IN1920220036
BSE_EQ|IN1920220044
BSE_EQ|IN1920220051
BSE_EQ|IN1920220077
BSE_EQ|IN1920220093
BSE_EQ|IN1920220119
BSE_EQ|IN1920220127
BSE_EQ|IN1920220168
BSE_EQ|IN1920230068
BSE_EQ|IN1920230092
BSE_EQ|IN1920230167
BSE_EQ|IN1920230241
BSE_EQ|IN1920230316
BSE_EQ|IN1920230324
BSE_EQ|IN1920230332
BSE_EQ|IN1920240067
BSE_EQ|IN1920240083
BSE_EQ|IN1920240091
BSE_EQ|IN1920240133
BSE_EQ|IN1920240299
BSE_EQ|IN1920250058
BSE_EQ|IN1920250090
BSE_EQ|IN1920250124
BSE_EQ|IN1920250306
BSE_EQ|IN2020180146
BSE_EQ|IN2020210059
BSE_EQ|IN2020210075
BSE_EQ|IN2020210190
BSE_EQ|IN2020210224
BSE_EQ|IN2020220025
BSE_EQ|IN2020220033
BSE_EQ|IN2020220066
BSE_EQ|IN2020220074
BSE_EQ|IN2020220090
BSE_EQ|IN2020220124
BSE_EQ|IN2020230024
BSE_EQ|IN2020230081
BSE_EQ|IN2020240023
BSE_EQ|IN2020240080
BSE_EQ|IN2020250154
BSE_EQ|IN2120200075
BSE_EQ|IN2120200232
BSE_EQ|IN2120210058
BSE_EQ|IN2120220024
BSE_EQ|IN2120220032
BSE_EQ|IN2120220073
BSE_EQ|IN2120220081
BSE_EQ|IN2120220131
BSE_EQ|IN2120220149
BSE_EQ|IN2120240030
BSE_EQ|IN2120250138
BSE_EQ|IN2120250153
BSE_EQ|IN2120250302
BSE_EQ|IN2120250369
BSE_EQ|IN2120250419
BSE_EQ|IN220936P018
BSE_EQ|IN2220180052
BSE_EQ|IN2220180060
BSE_EQ|IN2220190010
BSE_EQ|IN2220190036
BSE_EQ|IN2220190051
BSE_EQ|IN2220190077
BSE_EQ|IN2220190093
BSE_EQ|IN2220200017
BSE_EQ|IN2220200025
BSE_EQ|IN2220200033
BSE_EQ|IN2220200058
BSE_EQ|IN2220200132
BSE_EQ|IN2220200157
BSE_EQ|IN2220200207
BSE_EQ|IN2220200231
BSE_EQ|IN2220200348
BSE_EQ|IN2220210024
BSE_EQ|IN2220210040
BSE_EQ|IN2220210065
BSE_EQ|IN2220210073
BSE_EQ|IN2220210081
BSE_EQ|IN2220210107
BSE_EQ|IN2220210115
BSE_EQ|IN2220210123
BSE_EQ|IN2220210131
BSE_EQ|IN2220210149
BSE_EQ|IN2220210164
BSE_EQ|IN2220210180
BSE_EQ|IN2220210198
BSE_EQ|IN2220210206
BSE_EQ|IN2220210214
BSE_EQ|IN2220210222
BSE_EQ|IN2220210230
BSE_EQ|IN2220210248
BSE_EQ|IN2220210255
BSE_EQ|IN2220220023
BSE_EQ|IN2220220049
BSE_EQ|IN2220220064
BSE_EQ|IN2220220072
BSE_EQ|IN2220220080
BSE_EQ|IN2220220098
BSE_EQ|IN2220220106
BSE_EQ|IN2220220114
BSE_EQ|IN2220220122
BSE_EQ|IN2220220130
BSE_EQ|IN2220220148
BSE_EQ|IN2220220171
BSE_EQ|IN2220220189
BSE_EQ|IN2220220197
BSE_EQ|IN2220220213
BSE_EQ|IN2220220239
BSE_EQ|IN2220220254
BSE_EQ|IN2220230014
BSE_EQ|IN2220230030
BSE_EQ|IN2220230055
BSE_EQ|IN2220230063
BSE_EQ|IN2220230105
BSE_EQ|IN2220230113
BSE_EQ|IN2220230121
BSE_EQ|IN2220230139
BSE_EQ|IN2220230147
BSE_EQ|IN2220230154
BSE_EQ|IN2220230188
BSE_EQ|IN2220230204
BSE_EQ|IN2220230212
BSE_EQ|IN2220230220
BSE_EQ|IN2220230253
BSE_EQ|IN2220230329
BSE_EQ|IN2220240062
BSE_EQ|IN2220240070
BSE_EQ|IN2220240088
BSE_EQ|IN2220240096
BSE_EQ|IN2220240112
BSE_EQ|IN2220240120
BSE_EQ|IN2220240138
BSE_EQ|IN2220240211
BSE_EQ|IN2220240229
BSE_EQ|IN2220240252
BSE_EQ|IN2220240401
BSE_EQ|IN2220240419
BSE_EQ|IN2220240427
BSE_EQ|IN2220240435
BSE_EQ|IN2220240443
BSE_EQ|IN2220240468
BSE_EQ|IN2220240476
BSE_EQ|IN2220250012
BSE_EQ|IN2220250111
